word,weight
mengempaskan,-3
mengempis,-3
mengemu,-3
mengemukakan,-3
mengenangkan,-3
mengencang,-3
mengendur,-3
mengenjak,-3
mengentak,-3
mengenyam,-3
mengerik,-3
mengerinyau,-3
mengerubungi,-3
mengeruh,-3
mengerut,-3
mengesahkan,-3
mengesak,-3
mengesan,-3
mengesup,-3
mengetes,-3
menggabungkan,-3
menggadaikan,-3
menggagalkan,-3
menggalakkan memanas-manasi,-3
menggampangkan,-3
mengganjar,-3
mengganjari,-3
mengganjarkan,-3
menggarit,-3
menggegerkan,-3
menggelecik,-3
menggeleng,-3
menggelesot,-3
menggeliat,-3
menggelikan,-3
menggelincir,-3
menggelingsir,-3
menggelinyau,-3
menggelogok,-3
menggerebek,-3
menggerenyam,-3
menggeret,-3
menggodai,-3
menggores,-3
menggoyang,-3
menggunting,-3
menggunung,-3
menggusari,-3
menghadiahi,-3
menghadiahkan,-3
menghambat,-3
menghanguskan,-3
mengharamkan,-3
mengharap,-3
menghebohkan,-3
menghembalang,-3
mengheningkan,-3
mengherankan,-3
menghilang,-3
menghinap-hinap,-3
menghinggapi,-3
menghinggut,-3
menghirup,-3
menghukum,-3
menghukumkan,-3
menghulu,-3
menghuni,-3
mengikhtisarkan,-3
menginapkan (jenazah),-3
mengingsar,-3
mengingsut,-3
menginjak,-3
menginjeksi,-3
mengirap,-3
mengirik,-3
mengisbatkan,-3
mengistimewakan,-3
mengogah,-3
mengoleng,-3
mengolet,-3
mengonyok,-3
mengorok,-3
menguar,-3
menguatkan,-3
mengubrakan,-3
mengubur,-3
menguburkan,-3
mengucur,-3
mengukuhkan,-3
mengumbar,-3
mengumpul,-3
mengusili,-3
menguyuh,-3
menikmati,-3
menimang-nimang,-3
menimangkan,-3
menimbang,-3
menimbang-nimbang,-3
menimpa,-3
meninju,-3
menipis,-3
menipu,-3
menitis,-3
menjaga,-3
menjahili,-3
menjalari,-3
menjarak,-3
menjaraki,-3
menjauh,-3
menjebol,-3
menjelma,-3
menjemukan,-3
menjerit,-3
menjilat,-3
menjiplak,-3
menjodohkan,-3
menjolok,-3
menjotos,-3
menoleransi,-3
menolok,-3
menongkrongi,-3
menonjok,-3
menonjolkan,-3
mentang,-3
menubruk,-3
menuguri,-3
menumbuk,-3
menumpang,-3
menumpuk,-3
menung,-3
menunggu,-3
menunggui,-3
menunjang,-3
menunjukkan,-3
menuntut,-3
menurun,-3
menutup,-3
menutup mulut,-3
menyabot,-3
menyabung,-3
menyabung (nyawa),-3
menyadau,-3
menyagang,-3
menyalak,-3
menyamakan,-3
menyampuk,-3
menyantak,-3
menyatukan,-3
menyebelah,-3
menyeberang,-3
menyedot,-3
menyelekehi,-3
menyelubungi,-3
menyeluk,-3
menyelundupi,-3
menyeluruhi,-3
menyelusuh,-3
menyelusur,-3
menyemangatkan,-3
menyembul,-3
menyembulkan,-3
menyembunyikan,-3
menyembur,-3
menyenangkan,-3
menyerang,-3
menyerap,-3
menyerempakkan,-3
menyeruput,-3
menyesap,-3
menyesar,-3
menyetor,-3
menyetrap,-3
menyetubuhi,-3
menyiasat,-3
menyidangkan,-3
menyilam,-3
menyingsing,-3
menyinkronkan,-3
menyodok,-3
menyodorkan,-3
menyolang,-3
menyolidkan,-3
menyorong,-3
menyorongkan,-3
menyuap,-3
menyuapi,-3
menyunduk,-3
menyundut,-3
menyungguhkan,-3
menyuntik,-3
menyurut,-3
menyusup,-3
meragukan,-3
merah,-3
merah telinga,-3
merambak,-3
meranggah,-3
merangkak,-3
merangkul,-3
merangkum,-3
merangkup,-3
merapatkan,-3
merasi,-3
merasuk,-3
merasuk hati,-3
meraut,-3
merawat,-3
merayap,-3
merayapi,-3
merebahkan,-3
merebak,-3
merebut,-3
merecoki,-3
meredup,-3
merefleksikan,-3
merejeng,-3
mereken,-3
merekomendasi,-3
meremang,-3
merembes,-3
merentak,-3
merenungi,-3
merenungkan,-3
merenyam,-3
meretek,-3
meriba,-3
merinding,-3
merinin,-3
merogoh,-3
merogok,-3
meronta,-3
merosok,-3
merukunkan,-3
merumung,-3
merunjang,-3
merunyamkan,-3
mesti,-3
mewakili,-3
mewujud,-3
mewujudkan,-3
mikir,-3
mikirin,-3
mikro,-3
mil,-3
minim,-3
minimal,-3
minta,-3
minum,-3
minus,-3
modal,-3
moderator,-3
modus,-3
moncong,-3
monyet,-3
morat-marit,-3
morfin,-3
motivasi,-3
mudik,-3
mula,-3
mumpung,-3
muncul,-3
munding,-3
muntah,-3
muntup,-3
murup,-3
mustaka,-3
musyawarah,-3
mutlak,-3
nahan,-3
nala,-3
nape,-3
napsu,-3
narkotik,-3
nasihat,-3
natural,-3
ndak,-3
nelangsa,-3
nestapa,-3
ngadu,-3
ngaku,-3
ngalah,-3
ngamen,-3
nganggur,-3
ngarti,-3
ngeles,-3
ngertiin,-3
ngespam,-3
nggak,-3
ngilang,-3
ngiler,-3
ngomongin,-3
nihh,-3
nikah,-3
nira,-3
nis-,-3
njir,-3
nol,-3
nona,-3
numpuk,-3
nusuk,-3
nyali,-3
nyangka,-3
nyebut,-3
nyerah,-3
nyuruh,-3
obat,-3
obat bedil,-3
obral,-3
ogah,-3
ongok,-3
open,-3
opium,-3
oposisi,-3
ora,-3
orang-orangan,-3
orok,-3
otak,-3
ovipositor,-3
oyok,-3
pacar,-3
pacaran,-3
pada,-3
padang luas,-3
padang pasir,-3
pagi,-3
pahit,-3
pajak,-3
palit,-3
palka,-3
pamer,-3
pameran,-3
pamflet,-3
panar,-3
panas,-3
pancaran,-3
pancur,-3
pangsa,-3
panji-panji,-3
pantat,-3
pantes,-3
papak,-3
papar,-3
pari-,-3
pariwara,-3
parlemen,-3
parokial,-3
paruh,-3
parut,-3
pasangan hidup,-3
pasif,-3
pasokan,-3
pasrah,-3
pasuk,-3
pataka,-3
patung,-3
payudara,-3
pegari,-3
pegawai negeri,-3
pegawai pemerintah,-3
pejabat,-3
pekak,-3
pekuk,-3
pelak,-3
pelana,-3
pelantikan,-3
pelanting,-3
pelecok,-3
pelerai,-3
pelet,-3
peletan,-3
pelontar,-3
pelor,-3
pelosok,-3
pelosot,-3
peluk,-3
peluru,-3
pemain,-3
pemakai bahasa,-3
pembaiatan,-3
pembalut,-3
pembarut,-3
pembatalan,-3
pembelit,-3
pembendung,-3
pemberadaban,-3
pemberian,-3
pemberitahuan,-3
pembungkus,-3
pemikiran,-3
pemisah,-3
pemupusan,-3
penabalan,-3
penanda,-3
penangkis,-3
penarah,-3
penasaran,-3
penata,-3
pencahayaan,-3
pencegah,-3
pencerahan,-3
pencucuk,-3
pendamai,-3
pendapatan,-3
pendek akal,-3
pending,-3
pendongkrak,-3
penelik,-3
penengah,-3
penerangan,-3
peng-antara,-3
pengakuan,-3
pengang,-3
pengangkatan,-3
pengantara,-3
pengebat,-3
pengejawantahan,-3
pengeluaran,-3
pengesahan,-3
pengetam,-3
pengganti,-3
penggaruk,-3
pengguguran,-3
penghabisan,-3
penghapus,-3
penghapusan,-3
penghilangan,-3
penghormatan,-3
penghukuman arestasi,-3
pengikat,-3
pengingkaran,-3
pengintai,-3
pengiring,-3
pengukuhan,-3
pengumpil,-3
pengumuman,-3
pengungkit,-3
pengunjukan,-3
peniadaan,-3
pening,-3
penjelmaan,-3
penjuru,-3
penobatan,-3
penolak,-3
penongkat senduk,-3
pensiun,-3
pental,-3
penubuhan,-3
penuh sesak,-3
penumpang,-3
penurut,-3
penutup,-3
penutur bahasa,-3
penuturan,-3
penyadaran,-3
penyadur,-3
penyalut,-3
penyangga,-3
penyap,-3
penyebab,-3
penyepit,-3
penyigian,-3
penyinaran,-3
penyodok,-3
penyudahan,-3
penyumbat,-3
penyungkit,-3
pepak,-3
pepat,-3
peragaan,-3
peranakan,-3
perang,-3
perangsang,-3
peranjat,-3
perban,-3
perbantahan,-3
perbincangan,-3
percaturan,-3
perdata,-3
perdebatan,-3
perebutan,-3
peres,-3
pergabungan,-3
pergi,-3
pering,-3
perkakas,-3
perkawinan,-3
perkutut,-3
perlengkapan,-3
perlina,-3
permenungan,-3
permulaan,-3
persediaan,-3
persekongkolan,-3
persesuaian bunyi,-3
persetubuhan,-3
persoalan,-3
persuasi,-3
pertiwi,-3
pertunjuk,-3
pertunjukan,-3
pertunjukan perasaan,-3
peruntungan,-3
perwujudan,-3
pesan,-3
pesawat,-3
peserta,-3
petanda,-3
petir,-3
petugas,-3
petung,-3
petus,-3
pialang,-3
pihak,-3
pikiran tumpul,-3
pilih-pilih,-3
pilon,-3
pinak,-3
pindah,-3
pinggul,-3
pingsan,-3
pipitan,-3
pisah,-3
pitnah,-3
piye,-3
please,-3
plonga-plongo,-3
plongah-plongoh,-3
pls,-3
pojok,-3
pokok,-3
pokoknya,-3
pol,-3
praduga,-3
prahara,-3
pranatal,-3
prapendapat,-3
prasangka,-3
presentasi,-3
prihatin,-3
prosais,-3
protes,-3
pudar,-3
puisi,-3
pukang,-3
pukulan,-3
pulsa,-3
pumpun,-3
pun,-3
puncak,-3
puntung,-3
puputan,-3
purba,-3
purbasangka,-3
purnama,-3
pusink,-3
puspamala,-3
pusung,-3
putau,-3
putus usia,-3
raba,-3
rabak,-3
rad,-3
ragu,-3
ragu-ragu,-3
raguk,-3
rahmat,-3
raib,-3
raiso,-3
rajin,-3
ramah,-3
rancau,-3
randek,-3
rang,-3
rangkap,-3
rangkul,-3
rangsang,-3
rantai,-3
rantaian,-3
rantas,-3
rantus,-3
rapat,-3
rasain,-3
rasuk,-3
ratap,-3
ratapan,-3
rawat,-3
rayuan,-3
realisasi,-3
realitas,-3
rebah,-3
rebak,-3
rebut,-3
reca,-3
recok,-3
redup,-3
reguk,-3
rekam,-3
rela,-3
rengeh,-3
renggang,-3
renti,-3
renyem,-3
reput,-3
resap,-3
resonansi,-3
restan,-3
resultan,-3
retas,-3
retek,-3
reyot,-3
ria,-3
riang gembira,-3
riba,-3
rida,-3
rim,-3
rinding,-3
rindu,-3
ringkik,-3
rintik,-3
risi,-3
risiko,-3
riuk,-3
robek,-3
rogoh,-3
rogok,-3
rokok,-3
rombeng,-3
rompong,-3
rongga,-3
ronggang,-3
rongsok,-3
rongsokan,-3
rontok,-3
rosak,-3
ruang,-3
sabak,-3
sabit,-3
sadur,-3
safinah,-3
saja,-3
sajak,-3
sakit hati,-3
salah langkah,-3
salah urat,-3
salak,-3
salin,-3
sama sekali,-3
sambar,-3
sambaran,-3
sambat,-3
sambung,-3
sambungan jiwa,-3
sampuk,-3
sampul,-3
sampur,-3
sanggit,-3
sangka,-3
sapi,-3
sapi jantan,-3
sapit,-3
sapu,-3
sara,-3
sarak,-3
saran,-3
sarangan,-3
sarik,-3
sarung,-3
sasana,-3
satelit,-3
satire,-3
saya,-3
sayang,-3
sayangnya,-3
sayu,-3
sayu rawan,-3
sayu rayu,-3
sayup,-3
sebagai,-3
sebanding,-3
sebaran,-3
sebat,-3
seberang,-3
sediaan,-3
sedikit-dikitnya,-3
segera,-3
segitu,-3
segitunya,-3
sekadar,-3
sekam,-3
sekedup,-3
seko,-3
sekop,-3
seksi,-3
sekurang-kurangnya,-3
sekutu,-3
seladang,-3
selap,-3
selebaran,-3
selektif,-3
selesma,-3
selidik,-3
selit-belit,-3
seluruhnya,-3
selusur,-3
semau,-3
semayam,-3
sembul,-3
sembur,-3
semena,-3
sempuras,-3
sempurna,-3
semua,-3
semuanya,-3
senat,-3
sendal,-3
sendiri,-3
sendirian,-3
senior,-3
sentimen,-3
sentong,-3
sepak,-3
separuh,-3
sepenuhnya,-3
sepi,-3
sepihak,-3
sepit,-3
sepuh,-3
seraga,-3
serah,-3
serakan,-3
serampu,-3
seranah,-3
serangan,-3
serawak,-3
serik,-3
serobot,-3
serupa,-3
serutu,-3
sesak,-3
sesambat,-3
setengah,-3
setimbang,-3
setip,-3
setuju,-3
shabu-shabu,-3
shy,-3
si dia,-3
si fulan,-3
si polan,-3
sian,-3
siaran,-3
sibuk,-3
sidang,-3
sidik midik,-3
sifer,-3
sigap,-3
sigar,-3
sikit,-3
simbah,-3
simpan,-3
simpanan,-3
simpuh,-3
sindir,-3
sindiran,-3
singkap,-3
singkat,-3
singkat akal,-3
sipongang,-3
siratan,-3
sirkuler,-3
sistematik,-3
sistematis,-3
sivilisasi,-3
skors,-3
soal jawab,-3
sobek,-3
sodok,-3
sombong,-3
sorak,-3
sorangan,-3
spam,-3
spektakel,-3
spion,-3
stagnan,-3
statis,-3
stok,-3
stop,-3
suap,-3
suari,-3
sudahlah,-3
sudi,-3
sudu,-3
sugesti,-3
suka hati,-3
sukaria,-3
sulalah,-3
sulfur,-3
sumbat,-3
sumpah,-3
sumpal,-3
sumpit,-3
sun,-3
sunam,-3
sunduk,-3
sundut,-3
sungguhpun,-3
sungkap,-3
sungkawa,-3
sunyi,-3
supaya,-3
suplai,-3
surat takdir,-3
suratan takdir,-3
surih,-3
susah,-3
susahnya,-3
suspend,-3
susur tangan,-3
sutradara,-3
syair,-3
syak,-3
syur,-3
ta,-3
tabrak,-3
tabungan,-3
taburan,-3
tagar,-3
tagih,-3
tais,-3
tajak,-3
takul,-3
talak,-3
talas,-3
tali jantung,-3
talun,-3
tamat riwayat,-3
tamat riwayatnya,-3
tambak,-3
tambun,-3
tampak,-3
tamparan,-3
tampil,-3
tampuk,-3
tanah tandus,-3
tanggul,-3
tanggungan,-3
tangkap,-3
tangkap basah,-3
tangkapan,-3
tangkis,-3
tapa-tapa,-3
tapak kaki,-3
tarak,-3
tarung,-3
tauk,-3
tauu,-3
tawon,-3
tbc,-3
tebal telinga,-3
tebaran,-3
tebat,-3
tegun,-3
tegur,-3
teguran,-3
tekad,-3
tekan,-3
tekanan,-3
tekek,-3
teks,-3
tekuk lutut,-3
teladan,-3
telak,-3
telerang,-3
telimpuh,-3
telinga merah,-3
teliti waskita,-3
tembakau,-3
tembis,-3
temenin,-3
tempat,-3
tendang,-3
tendensi,-3
tenggak,-3
tenggalam,-3
tenggan,-3
tenggelem,-3
tengkoh,-3
tentu,-3
tepian mata,-3
tepu,-3
terabai,-3
teraduk,-3
terajang,-3
teralienasi,-3
terampil,-3
terang,-3
terbangai,-3
terbanting,-3
terbelakang,-3
terbiar,-3
terbongkar,-3
terbuka,-3
terbuka (mata),-3
terburu,-3
tercantol,-3
tercecer,-3
tercekluk,-3
tercemas,-3
tercengang-cengang,-3
tercengung,-3
tercerai,-3
terdedah,-3
tergambar,-3
tergeleng-geleng,-3
tergeliat,-3
tergelicik,-3
tergelincir,-3
tergelingsir,-3
tergeluncur,-3
tergemap,-3
tergolong,-3
terguling,-3
tergulir,-3
terguncang,-3
terhalang,-3
terhenti,-3
terhina direndahkan,-3
terhunjam,-3
terisolasi,-3
terjang,-3
terjun,-3
terkait,-3
terkelik,-3
terkikis,-3
terkilir,-3
terkocok,-3
terlalaikan,-3
terlalu,-3
terlangah,-3
terlanjur,-3
terlewat,-3
terluang,-3
terlukis,-3
terlulur,-3
termasuk,-3
terminal,-3
terminasi,-3
termuat,-3
terpacak,-3
terpaku,-3
terpalit-palit,-3
terpancang,-3
terpelanting,-3
terpelecok,-3
terpelekok,-3
terperanjat,-3
terperengah,-3
terpotong,-3
terpulang,-3
tersaku,-3
tersangkut,-3
tersantet,-3
tersapu,-3
terselak,-3
terselip,-3
terselusur,-3
terserah,-3
terserak,-3
terseret,-3
tersia-sia,-3
tersiar,-3
tersila,-3
tersingkap,-3
tersirep,-3
tersungkap,-3
tersusul,-3
tertancap,-3
tertangguh,-3
tertangkap basah,-3
tertawan,-3
tertegun,-3
tertenung,-3
tertinggal,-3
tertuju,-3
tertunda,-3
terudak,-3
terungkap,-3
tesis,-3
tetes,-3
tetesan darah,-3
tetiba,-3
tidak keruan,-3
tidur,-3
tike,-3
tilas,-3
timah panas,-3
timbul,-3
timbun,-3
timpa,-3
tindik,-3
tinggal,-3
tinggalkan,-3
tingkeb,-3
tip,-3
tipeks,-3
titi,-3
titik,-3
titik berat,-3
titis,-3
titisan darah,-3
tiup,-3
tiup-tiup,-3
tobak,-3
tongong,-3
topan,-3
trek,-3
tua bangka,-3
tuah,-3
tuak,-3
tuas,-3
tubruk,-3
tuhmah,-3
tuil,-3
tukar,-3
tulah,-3
tulang punggung,-3
tuli,-3
tulup,-3
tumandang,-3
tumbang vertikal,-3
tumbuk,-3
tumpah hati,-3
tumpahan hati,-3
tumpu,-3
tumpuan,-3
tumpul,-3
tumpul otak,-3
tunggul,-3
tunjangan,-3
tunjuk perasaan,-3
tuntunan,-3
tuntut,-3
turun,-3
turunan,-3
turut,-3
tutup mulut,-3
typonya,-3
uang sogok,-3
uar,-3
uar-uar,-3
ubah ingat,-3
uber,-3
ucek,-3
udeh,-3
ujung,-3
ulah,-3
ulasan pers,-3
uler,-3
umbar,-3
umbul-umbul,-3
umpan,-3
unam,-3
ungkap,-3
unjuk,-3
unjuk rasa,-3
unmood,-3
upah,-3
uras,-3
urit,-3
urita,-3
usak,-3
usil,-3
usul,-3
uyuh,-3
vakum,-3
validitas,-3
vibrasi,-3
vulgar,-3
wacana,-3
waduh,-3
waduk,-3
wah,-3
waham,-3
walau,-3
wangsit,-3
wara,-3
wara-wara,-3
waras,-3
warta,-3
wasit,-3
waswas,-3
watu,-3
wawa,-3
wedus,-3
wejang,-3
wejangan,-3
welas,-3
yaahh,-3
yahhh,-3
yakali,-3
yampun,-3
yaudahlah,-3
yaudh,-3
yelah,-3
yg dipertuan,-3
yg tuan,-3
zakar,-3
zat pemabuk,-3
zero,-3
(barang) bekas,-4
abnormalitas,-4
abon,-4
abses,-4
acau,-4
acu,-4
adegan,-4
adiktif,-4
adimarga,-4
adon,-4
afiliasi,-4
ajal,-4
aksa,-4
alah,-4
alay,-4
aliansi,-4
alkisah,-4
alobar,-4
alur,-4
ambalan,-4
ambles,-4
ametis,-4
amit,-4
amor,-4
ampai,-4
anak air,-4
anak bukit,-4
analitis,-4
anarki,-4
ancam,-4
ancaman,-4
Anda,-4
aneh,-4
anekdot,-4
anggara,-4
anggur,-4
angguran,-4
angkat topi,-4
anglo,-4
aniaya,-4
anjing,-4
anjlok,-4
anom,-4
antagonisme,-4
antem,-4
antuk,-4
anyir,-4
apaan,-4
apasih,-4
apek,-4
api-api,-4
apkir,-4
apkiran,-4
aplikasi,-4
arah,-4
argumen,-4
artikel,-4
aru-aru,-4
arus udara,-4
asal usul,-4
asmara,-4
asosiasi,-4
astaga,-4
astagfirullah,-4
astagfirulloh,-4
aswad,-4
atas,-4
atur,-4
auta,-4
awur,-4
awut,-4
ayat,-4
azimat,-4
bab,-4
babak,-4
babi,-4
babil,-4
bacar mulut,-4
bacok,-4
bacot,-4
bad,-4
badai,-4
badmood,-4
badung,-4
bagi,-4
bagian,-4
bagus,-4
bahasa,-4
bajak,-4
balela,-4
balik akal,-4
balung,-4
balur,-4
banat,-4
bandang,-4
bandar,-4
bando,-4
bangbung,-4
bangkai,-4
bangkang,-4
bangkit,-4
bangkot,-4
bangle,-4
banjir,-4
bantar,-4
bantu,-4
banyak cakap,-4
banyak cincong,-4
banyak mulut,-4
banyak omong,-4
baper,-4
baperan,-4
bapet,-4
barzakh,-4
baskom,-4
batang,-4
batel,-4
batil,-4
batu berdahak,-4
batuk,-4
batuk darah,-4
batuk kecil,-4
batuk lelah,-4
batuk-batuk,-4
batung-batung,-4
bau,-4
bau kencur,-4
bau tanah,-4
bawel,-4
baya,-4
bayu,-4
bebas,-4
becek,-4
becus,-4
bedegong,-4
bedel,-4
bedol,-4
begana-begini,-4
begu,-4
beguk,-4
bekicot,-4
belah ketupat,-4
belai,-4
belati,-4
beleter,-4
belingsat,-4
belis,-4
belu-belai,-4
benar,-4
bendoro,-4
bendu,-4
bengal,-4
bengkak,-4
bengkerap,-4
bengkok,-4
bengok,-4
bening,-4
benjut,-4
bentan,-4
benyot,-4
beperkara,-4
beradu,-4
beradu mulut,-4
berak,-4
berak air,-4
berakhlak,-4
beralasan,-4
beralaskan,-4
berambu-rambu,-4
beramuk,-4
beramuk-amukan,-4
berangkat,-4
berantak,-4
berantem,-4
berapit,-4
berat ekor,-4
berat hati,-4
berat otak,-4
berat tangan,-4
berat tulang,-4
berbabil,-4
berbahaya,-4
berbeda,-4
berbelit-belit,-4
berbenturan,-4
berbohong,-4
berburuk,-4
bercakar-cakaran,-4
bercanda,-4
bercaran,-4
bercedera,-4
bercekcok,-4
bercekit,-4
berceloteh,-4
bercokol,-4
bercumbu,-4
bercura,-4
berdakwa,-4
berdalih,-4
berdansa,-4
berdarah dingin,-4
berdasarkan,-4
berdekatan,-4
berderum,-4
berdompol,-4
berdosa,-4
berdusta,-4
berengsaan,-4
bergabung,-4
bergadang,-4
bergelut,-4
bergema,-4
bergerombol,-4
bergerombolan berkawanan,-4
bergeser,-4
bergontok,-4
bergoyah,-4
berguam,-4
bergulat,-4
bergumul,-4
bergurau,-4
bergurau senda,-4
berhala,-4
berhanyut,-4
berhelat,-4
berhimpun,-4
berhujah,-4
beringas,-4
berita,-4
berjarak,-4
berkarat,-4
berkawanan,-4
berkeberatan,-4
berkecamuk,-4
berkecandan,-4
berkelakar,-4
berkelompok-kelompok,-4
berkeluarga,-4
berkemal,-4
berkeras-kerasan,-4
berkerubung,-4
berkerumun,-4
berkilah,-4
berkomplot,-4
berkongkalikong,-4
berkonspirasi,-4
berkuat,-4
berkuliah,-4
berkunjung,-4
berkurap,-4
berlabuh,-4
berlaga,-4
berlainan,-4
berlandaskan,-4
berlangau,-4
berlanggaran,-4
berlara-lara,-4
berlarat-larat,-4
berlawanan,-4
berlebih-lebih,-4
berlibat-libat,-4
berlik,-4
berliku-liku,-4
bermoral,-4
bermukah,-4
bermukim,-4
bermula,-4
bermusuhan,-4
bernoda,-4
berogak-ogak,-4
berolok-olok,-4
berombongan,-4
beromong kosong,-4
beroperasi,-4
berpalit-palit,-4
berpangku tangan,-4
berparak,-4
berperang,-4
berperang hati,-4
berpuak-puak,-4
berpucuk,-4
berpura-pura,-4
berputar-putar,-4
bersalah,-4
bersalahan,-4
bersandarkan,-4
bersangkut,-4
bersebelahan,-4
bersekongkol,-4
berseloroh,-4
bersenda gurau,-4
bersendi,-4
bersendikan,-4
bersengketa,-4
berserah,-4
bersesal,-4
berseteru,-4
bersikukuh,-4
bersila,-4
bersisalak,-4
bersitegang,-4
bersiteguh,-4
bersokom,-4
bersusila,-4
bertabrakan,-4
bertahan,-4
bertamu,-4
bertandang,-4
bertanding,-4
bertapakkan,-4
bertasyakur,-4
bertautan,-4
bertekak,-4
bertelingkah,-4
bertemu roma,-4
bertengkaran,-4
bertengking,-4
bertentangan,-4
berteraskan,-4
bertikai pangkai,-4
bertindak,-4
bertingkat,-4
bertingkuh,-4
bertinju,-4
bertonggakkan,-4
bertubrukan,-4
bertukar akal,-4
bertumbuk,-4
bertumbukan,-4
bertumpuk,-4
bertunangan,-4
bertunjangkan,-4
berulah,-4
berumah tangga,-4
berus,-4
berziarah,-4
berzina,-4
besi tua,-4
betul,-4
biang keladi,-4
biasa,-4
bidai,-4
bijak,-4
bijaksana,-4
bisul,-4
block,-4
blur,-4
bobol,-4
bobroq,-4
bocor,-4
bodoamat,-4
bolsak,-4
bondong,-4
bonggol,-4
boong,-4
borak,-4
bosen,-4
bosman,-4
bosun,-4
brokat,-4
bual,-4
bualan,-4
buangan,-4
buari,-4
buhuk,-4
bukat,-4
bulan-bulanan,-4
bulevar,-4
bulsak,-4
bungkam,-4
buntang,-4
buras,-4
busut,-4
buta hati,-4
caba,-4
cabar,-4
cacauan,-4
cacing,-4
cacing es,-4
cacing gelang-gelang,-4
cacing gila,-4
cacing gilig,-4
cacing ginjal,-4
cacing hitadid,-4
cacing jantung,-4
cacing kalung,-4
cacing kentar,-4
cacing keremi,-4
cacing palolo,-4
cacing pipih,-4
cacing pita,-4
cacing rambut kuda,-4
cacing tanah,-4
cakap,-4
cakap angin,-4
cakus,-4
campak,-4
campakkan,-4
canggung,-4
cangkul,-4
cantik,-4
capak,-4
cape,-4
capek,-4
caplak,-4
caruk,-4
catak,-4
cedera,-4
cegak,-4
cek,-4
cekah,-4
cekat,-4
cekluk,-4
cekung,-4
cela,-4
celemotan,-4
celih,-4
celomes,-4
celomok,-4
celopar,-4
celoteh,-4
cemberut,-4
cemeeh,-4
cemeh,-4
cemomot,-4
cemong,-4
cemoohan,-4
cempek,-4
cempeng,-4
cemplung,-4
cempung,-4
cemuas,-4
cendekia,-4
cengeng,-4
cengkedi,-4
cepol,-4
cerabih,-4
ceracam,-4
ceracau,-4
cerai,-4
cerca,-4
cercaan,-4
cerita,-4
cerita anak,-4
cerita rekaan,-4
ceriwis,-4
ceronggah,-4
cetera,-4
cicik,-4
cingangah,-4
cokol,-4
coleng,-4
comberan,-4
comot,-4
compeng,-4
compes,-4
congkel,-4
coreng moreng,-4
corengmoreng,-4
crash,-4
cuai,-4
cuak,-4
curiga,-4
cutel,-4
dadah,-4
daging tumbuh,-4
daing,-4
daki,-4
dalih,-4
damprat,-4
dangkal,-4
dangkar,-4
danyang,-4
darah dingin,-4
darurat,-4
datang,-4
datuk,-4
daya upaya,-4
dedemit,-4
dekat,-4
delegasi,-4
demek,-4
denai,-4
dendam berahi,-4
dendeng,-4
dengkik,-4
depresi,-4
deriji,-4
derum,-4
desak,-4
deskripsi,-4
destar,-4
diare,-4
diblock,-4
didih,-4
die,-4
digresi,-4
diketawain,-4
dikit,-4
dilupain,-4
dinistain,-4
dipaksa,-4
diserang,-4
disimilaritas,-4
diskredit,-4
disparitas,-4
distingsi,-4
distorsi,-4
ditidurin,-4
ditinggal,-4
ditolak,-4
diusir,-4
divergensi,-4
doa,-4
dobrak,-4
doh,-4
dongkol,-4
dosa,-4
drama,-4
drama duka,-4
drastis,-4
duel,-4
duh,-4
dukacarita,-4
dungkul,-4
duri,-4
eban,-4
ejek,-4
ejekan,-4
ekang,-4
ekspos,-4
ekstrem,-4
embal,-4
embat,-4
emergensi,-4
emosi,-4
empal,-4
empuk,-4
enak,-4
enek,-4
engah,-4
engkau,-4
enyah,-4
erang,-4
eror,-4
erot,-4
erotan,-4
erotis,-4
eroton,-4
esensial,-4
faktor,-4
fasilitas,-4
firasat,-4
fk,-4
fosil,-4
fundamental,-4
gabakal,-4
gaboleh,-4
gabuk,-4
gadang,-4
gado-gado,-4
gagal,-4
galas,-4
gamak,-4
gamam,-4
gamau,-4
ganar,-4
gang,-4
ganggu,-4
ganggu jiwa,-4
gangguan jiwa,-4
ganjil,-4
ganteng,-4
ganyang,-4
gapaham,-4
gapil mulut,-4
gapura,-4
gara,-4
garib,-4
garu,-4
gas,-4
gasuka,-4
gausah,-4
gayung,-4
gblk,-4
gebang,-4
gedang,-4
gedembai,-4
gedor,-4
gegetun,-4
gelagat,-4
gelantung,-4
gelap,-4
gelatak,-4
gelecik,-4
geletar,-4
gelongsor,-4
gelopak,-4
gembil,-4
gembol,-4
gemeletek,-4
geming,-4
gempil,-4
gempur,-4
genjang,-4
gentar,-4
gerecok,-4
geregetan,-4
gerenyot,-4
gerepes,-4
geretan,-4
geriap,-4
gering hulu,-4
gerobak,-4
gerombol,-4
gerombolan,-4
gerombong,-4
geruh,-4
getap,-4
getir,-4
getun,-4
gidik,-4
gigil,-4
gila-gila,-4
gilak,-4
gilas,-4
ginding,-4
gondok,-4
gontok,-4
gorek api,-4
gorong-gorong,-4
goyah,-4
goyang,-4
grecok,-4
grip,-4
grogi,-4
grup,-4
gugus,-4
gulana,-4
gundukan,-4
gurau,-4
gurauan,-4
guyon,-4
hack,-4
hadeh,-4
haih,-4
hakiki,-4
hambat,-4
handai,-4
hantam kromo,-4
hantu,-4
hasan,-4
hawa,-4
hempas,-4
hengkang,-4
henti,-4
henyak,-4
hidup,-4
hih,-4
hilaf,-4
hilang,-4
hilang arwah,-4
